index,Row Created Date Time, Sponsor Name, Sponsor Code, Agency Name, Agency Code,Facility Name, Facility Code, Program Name, Program Code, Populations Served, Agency Phone, Program Phone,  Program Address 1, Program Address 2, Program City, Program State, Program Zip, Operating Certificate Required?, Program Tier, Operating Certificate Duration, Program County, Program Region, Program Type Description, Program Category Description, Program Subcategory Description,Location
86,12/19/2017 02:08:00 PM,GEEL Community Services Inc.,172099,GEEL Community Services Inc.,18820,GEEL Community Services Inc.,7385,GEEL Community Union Avenue - HDFC,3,Adults,(718)367-1900,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
87,12/19/2017 02:08:00 PM,GEEL Community Services Inc.,172099,GEEL Community Services Inc.,18820,GEEL Community Services Inc.,7385,GEEL East 162nd Street HDFC Supported SRO,1,Adults,(718)367-1900,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
88,12/19/2017 02:08:00 PM,GEEL Community Services Inc.,172099,GEEL Community Services Inc.,18820,GEEL Community Services Inc.,7385,GEEL Grand Avenue NY NY III,4,Adults,(718)367-1900,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
89,12/19/2017 02:08:00 PM,GEEL Community Services Inc.,172099,GEEL Community Services Inc.,18820,GEEL Community Services Inc.,7385,GEEL Scattered Supported Housing/Bronx - Comm. Svcs,631,Adults,(718)367-1900,Not Available,,,,NY,,N,,,Bronx,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,
90,12/19/2017 02:08:00 PM,GEEL Community Services Inc.,172099,GEEL Community Services Inc.,18820,GEEL Community Services Inc.,7385,GEEL Supported Housing/Bronx (NY/NY II) - Comm. Svcs,633,Adults,(718)367-1900,Not Available,,,,NY,,N,,,Bronx,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,
91,12/19/2017 02:08:00 PM,GEEL Community Services Inc.,172099,GEEL Community Services Inc.,18820,GEEL Community Services Inc.,7385,GEEL Supported Housing/East 182nd St. Bronx - Comm. Svcs,630,Adults,(718)367-1900,Not Available,,,,NY,,N,,,Bronx,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,
92,12/19/2017 02:08:00 PM,GEEL Community Services Inc.,172099,GEEL Community Services Inc.,18820,GEEL Community Services Inc.,7385,Grand Avenue Studio Apartments,2,Adults,(718)367-1900,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
93,12/19/2017 02:08:00 PM,Housing Options and Geriatric Association Resources Inc.,721099,Housing Options & Geriatric Assoc. Resources,29810,Housing Options & Geriatric Assoc. Resources,9231,HOGAR ARIEL,1,Adults,(718)742-7669,Not Available,,,,NY,,Y,1.0,36.0,Bronx,New York City,Congregate/Treatment,Residential,Treatment Program,
94,12/19/2017 02:08:00 PM,Housing Options and Geriatric Association Resources Inc.,721099,Housing Options & Geriatric Assoc. Resources,29810,Housing Options & Geriatric Assoc. Resources,9231,HOGAR SH PC Long Stay Bronx PC/Bronx Cty-Comm Svcs,632,Adults,(718)742-7669,Not Available,,,,NY,,N,,,Bronx,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,
95,12/19/2017 02:08:00 PM,Fulton Friendship House Inc.,162099,Fulton Friendship House Inc.,12190,Fulton Friendship House Inc.,7336,The Manor,430,Adults,(518)725-1512,Not Available,,,,NY,,Y,1.0,36.0,Fulton,Central New York,Congregate/Treatment,Residential,Treatment Program,
96,12/19/2017 02:08:00 PM,Housing Options and Geriatric Association Resources Inc.,721099,Housing Options & Geriatric Assoc. Resources,29810,Housing Options & Geriatric Assoc. Resources,9231,HOGAR Supp Housing/RCE Bronx SH - Comm Svcs,634,Adults,(718)742-7669,Not Available,,,,NY,,N,,,Bronx,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,
97,12/19/2017 02:08:00 PM,Housing Options and Geriatric Association Resources Inc.,721099,Housing Options & Geriatric Assoc. Resources,29810,Housing Options & Geriatric Assoc. Resources,9231,HOGAR Supported Housing/Bronx - NY/NY III-Comm. Svcs.,630,Adults,(718)742-7669,Not Available,,,,NY,,N,,,Bronx,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,
98,12/19/2017 02:08:00 PM,Housing Options and Geriatric Association Resources Inc.,721099,Housing Options & Geriatric Assoc. Resources,29810,Housing Options & Geriatric Assoc. Resources,9231,HOGAR Supported Housing/Bronx-Comm.Svcs.,633,Adults,(718)742-7669,Not Available,,,,NY,,N,,,Bronx,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,
99,12/19/2017 02:08:00 PM,Housing Options and Geriatric Association Resources Inc.,721099,Housing Options & Geriatric Assoc. Resources,29810,Housing Options & Geriatric Assoc. Resources,9231,HOGAR Supported Housing/PC Long Stay Bronx - Comm. Svcs.,631,Adults,(718)742-7669,Not Available,,,,NY,,N,,,Bronx,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,
100,12/19/2017 02:08:00 PM,Institute For Community Living Inc.,209099,Institute for Community Living Inc.,19340,Institute for Community Living Inc.,7720,(BF) ICL SH/Bronx Forensic - Comm. Svcs,648,Adults,(212)385-3030,Not Available,,,,NY,,N,,,Bronx,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,
101,12/19/2017 02:08:00 PM,Institute For Community Living Inc.,209099,Institute for Community Living Inc.,19340,Institute for Community Living Inc.,7720,(BX) ICL SH/Bronx-Comm. Svcs.,647,Adults,(212)385-3030,Not Available,,,,NY,,N,,,Bronx,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,
102,12/19/2017 02:08:00 PM,Institute For Community Living Inc.,209099,Institute for Community Living Inc.,19340,Institute for Community Living Inc.,7720,The Crotona CR SRO,25,Adults,(212)385-3030,Not Available,,,,NY,,Y,,6.0,Bronx,New York City,SRO Community Residence,Residential,Treatment Program,
103,12/19/2017 02:08:00 PM,Jericho Project,895099,Jericho Project,44520,Jericho Project,7813,Fordham Village,4,Adults,(646)624-2341,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
104,12/19/2017 02:08:00 PM,Jericho Project,895099,Jericho Project,44520,Jericho Project,7813,Jericho Scattered Site SP/SRO,2,Adults,(646)624-2341,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
105,12/19/2017 02:08:00 PM,Jericho Project,895099,Jericho Project,44520,Jericho Project,7813,Jericho West Tremont Residence,1,Adults,(646)624-2341,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
106,12/19/2017 02:08:00 PM,Jericho Project,895099,Jericho Project,44520,Jericho Project,7813,Kingsbridge Terrace,3,Adults,(646)624-2341,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
107,12/19/2017 02:08:00 PM,Jewish Board of Family & Children's Services,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,Bruner Avenue Community Residence,4,Children Adolescents,(212)582-9100,Not Available,,,,NY,,Y,,36.0,Bronx,New York City,Children & Youth Community Residence,Residential,Treatment Program,
108,12/19/2017 02:08:00 PM,Jewish Board of Family & Children's Services,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,Burnside Community Residence,56,Adults,(212)582-9100,Not Available,,,,NY,,Y,1.0,36.0,Bronx,New York City,Congregate/Treatment,Residential,Treatment Program,
109,12/19/2017 02:08:00 PM,Breaking Ground Housing Development Fund Corporation,715099,Breaking Ground HDFC,26490,Breaking Ground HDFC,9227,Domenech,3,Adults,(212)389-9300,Not Available,,,,NY,,N,,,Kings,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
110,12/19/2017 02:08:00 PM,Jewish Board of Family & Children's Services,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,JBFCS - Supported Housing - Bronx - Comm. Svcs,631,Adults,(212)582-9100,Not Available,,,,NY,,N,,,Bronx,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,
111,12/19/2017 02:08:00 PM,Jewish Board of Family & Children's Services,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,JBFCS Bronx Apartment Program,430,Adults,(212)582-9100,Not Available,,,,NY,,Y,1.0,36.0,Bronx,New York City,Apartment/Treatment,Residential,Treatment Program,
112,12/19/2017 02:08:00 PM,Jewish Board of Family & Children's Services,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,JBFCS Henry Ittleson Community Residence I,436,Children Adolescents,(212)582-9100,Not Available,,,,NY,,Y,,36.0,Bronx,New York City,Children & Youth Community Residence,Residential,Treatment Program,
113,12/19/2017 02:08:00 PM,Jewish Board of Family & Children's Services,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,JBFCS Mount Eden Bronx PROS,38,Adults,(212)582-9100,(718)881-7600,1526 Grand Concourse,,Bronx,NY,10457-8400,Y,,36.0,Bronx,New York City,Comprehensive PROS with Clinical Treatment,Outpatient,Personalized Recovery-Oriented Services,"1526 Grand
Bronx, NY 10457-8400
"
114,12/19/2017 02:08:00 PM,Jewish Board of Family & Children's Services,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,JBFCS Supp Housing/NYNY III Bronx - Comm Svcs,642,Adults,(212)582-9100,Not Available,,,,NY,,N,,,Bronx,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,
115,12/19/2017 02:08:00 PM,Postgraduate Center for Mental Health Inc.,347099,Postgraduate Center for Mental Health Inc.,18270,Postgraduate Center for Mental Health Inc.,6728,Shakespeare Residence,45,Adults,(212)889-5500,Not Available,,,,NY,,Y,1.0,6.0,Bronx,New York City,SRO Community Residence,Residential,Treatment Program,
116,12/19/2017 02:08:00 PM,Jewish Board of Family & Children's Services,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,JBFCS Supp Housing/PC Long Stay Bronx - Comm Svcs,643,Adults,(212)582-9100,Not Available,,,,NY,,N,,,Bronx,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,
117,12/19/2017 02:08:00 PM,Jewish Board of Family & Children's Services,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,Kingsbridge Road CR/SRO,44,Adults,(212)582-9100,Not Available,,,,NY,,Y,1.0,36.0,Bronx,New York City,SRO Community Residence,Residential,Treatment Program,
118,12/19/2017 02:08:00 PM,Jewish Board of Family & Children's Services,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,Westchester Avenue Community Residence,15,Children Adolescents,(212)582-9100,Not Available,,,,NY,,Y,,36.0,Bronx,New York City,Children & Youth Community Residence,Residential,Treatment Program,
119,12/19/2017 02:08:00 PM,Jewish Board of Family & Children's Services,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,White Plains Road CR/SRO,55,Adults,(212)582-9100,Not Available,,,,NY,,Y,1.0,36.0,Bronx,New York City,SRO Community Residence,Residential,Treatment Program,
120,12/19/2017 02:08:00 PM,Lantern Community Services,378099,Lantern Community Services,46230,Lantern Community Services,7894,Jasper Hall (Families),1,Adults,(212)398-3073,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
121,12/19/2017 02:08:00 PM,Lantern Community Services,378099,Lantern Community Services,46230,Lantern Community Services,7894,Jasper Hall - Young Adults,3,Adults,(212)398-3073,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
122,12/19/2017 02:08:00 PM,Lantern Community Services,378099,Lantern Community Services,46230,Lantern Community Services,7894,Lindenguild Hall,6,Adults,(212)398-3073,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
123,12/19/2017 02:08:00 PM,Lower East Side Service Center Inc.,252099,Lower East Side Service Center Inc.,23720,Lower East Side Service Center Inc.,6905,Lower Eastside Service Center Inc. - DOHMH,2,Adults,(212)566-5372,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
124,12/19/2017 02:08:00 PM,Lower East Side Service Center Inc.,252099,Lower East Side Service Center Inc.,23720,Lower East Side Service Center Inc.,6905,Lower Eastside Service Center Inc. - Franklin Avenue DOHMH,3,Adults,(212)566-5372,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
125,12/19/2017 02:08:00 PM,Lutheran Social Services of Metro New York,723099,Lutheran Social Services of Metro New York,21430,Lutheran Social Services of Metro New York,9232,St. John's Community HDFC,3,Adults,(212)870-1100,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
126,12/19/2017 02:08:00 PM,Lutheran Social Services of Metro New York,723099,Lutheran Social Services of Metro New York,21430,Lutheran Social Services of Metro New York,9232,St. John's II LP,4,Adults,(212)870-1100,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
127,12/19/2017 02:08:00 PM,The Bridge Inc.,46099,The Bridge Inc.,18130,The Bridge Inc.,6142,Rita Berger House,441,Adults,(212)663-3000,Not Available,,,,NY,,Y,1.0,36.0,New York,New York City,Congregate/Treatment,Residential,Treatment Program,
128,12/19/2017 02:08:00 PM,Neighborhood Coalition for Shelter Inc.,90,Neighborhood Coalition for Shelter Inc.,19920,Neighborhood Coalition for Shelter Inc.,8037,Louis Nine House,3,Adults,(212)537-5100,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
129,12/19/2017 02:08:00 PM,Odyssey House Inc.,999999,Odyssey House Inc.,19400,Odyssey House Inc.,8822,161st Street - Tinton Avenue,2,Adults,(212)361-1600,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
130,12/19/2017 02:08:00 PM,Odyssey House Inc.,999999,Odyssey House Inc.,19400,Odyssey House Inc.,8822,Odyssey House Supported Housing/Bronx - NY/NY III-Comm. Svcs,630,Adults,(212)361-1600,Not Available,,,,NY,,N,,,Bronx,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,
131,12/19/2017 02:08:00 PM,Odyssey House Inc.,999999,Odyssey House Inc.,19400,Odyssey House Inc.,8822,Soundview,3,Adults,(212)361-1600,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
132,12/19/2017 02:08:00 PM,PIBLY Residential Programs Inc.,300099,PIBLY Residential Programs Inc.,18830,PIBLY Residential Programs Inc.,6275,PIBLY Apartment Treatment Program,432,Adults,(718)863-4100,Not Available,,,,NY,,Y,1.0,36.0,Bronx,New York City,Apartment/Treatment,Residential,Treatment Program,
133,12/19/2017 02:08:00 PM,PIBLY Residential Programs Inc.,300099,PIBLY Residential Programs Inc.,18830,PIBLY Residential Programs Inc.,6275,PIBLY Kizzy House,434,Adults,(718)863-4100,Not Available,,,,NY,,Y,1.0,36.0,Bronx,New York City,SRO Community Residence,Residential,Treatment Program,
134,12/19/2017 02:08:00 PM,PIBLY Residential Programs Inc.,300099,PIBLY Residential Programs Inc.,18830,PIBLY Residential Programs Inc.,6275,PIBLY Overing House,430,Adults,(718)863-4100,Not Available,,,,NY,,Y,1.0,36.0,Bronx,New York City,Congregate/Treatment,Residential,Treatment Program,
135,12/19/2017 02:08:00 PM,PIBLY Residential Programs Inc.,300099,PIBLY Residential Programs Inc.,18830,PIBLY Residential Programs Inc.,6275,PIBLY Rosebud Residence,435,Adults,(718)863-4100,Not Available,,,,NY,,Y,1.0,36.0,Bronx,New York City,Congregate/Treatment,Residential,Treatment Program,
136,12/19/2017 02:08:00 PM,PIBLY Residential Programs Inc.,300099,PIBLY Residential Programs Inc.,18830,PIBLY Residential Programs Inc.,6275,Pibly NYC DOHMH NY/NY I - Access Houses Supported SRO,631,Adults,(718)863-4100,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
137,12/19/2017 02:08:00 PM,PIBLY Residential Programs Inc.,300099,PIBLY Residential Programs Inc.,18830,PIBLY Residential Programs Inc.,6275,Pibly SH/Bronx NY NY III - Comm Svcs,635,Adults,(718)863-4100,Not Available,,,,NY,,N,,,Bronx,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,
138,12/19/2017 02:08:00 PM,PIBLY Residential Programs Inc.,300099,PIBLY Residential Programs Inc.,18830,PIBLY Residential Programs Inc.,6275,Pibly Supp Hsing/PC Long Stay Bronx - Comm Svcs,636,Adults,(718)863-4100,Not Available,,,,NY,,N,,,Bronx,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,
139,12/19/2017 02:08:00 PM,PIBLY Residential Programs Inc.,300099,PIBLY Residential Programs Inc.,18830,PIBLY Residential Programs Inc.,6275,Pibly Supported Housing/Adult Homes Bronx - Comm Svcs,637,Adults,(718)863-4100,Not Available,,,,NY,,N,,,Bronx,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,
140,12/19/2017 02:08:00 PM,PIBLY Residential Programs Inc.,300099,PIBLY Residential Programs Inc.,18830,PIBLY Residential Programs Inc.,6275,Pibly Supported Housing/Bronx-Comm.Svcs.,630,Adults,(718)863-4100,Not Available,,,,NY,,N,,,Bronx,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,
141,12/19/2017 02:08:00 PM,Acacia Network Inc.,288,PROMESA Inc.,166,PROMESA Inc.,8157,Mosholu Parkway SP/SRO,11,Adults,(718)960-7601,Not Available,,,,NY,,N,,,Bronx,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
142,12/19/2017 02:08:00 PM,Acacia Network Inc.,288,PROMESA Inc.,166,PROMESA Inc.,8157,PROMESA 139th Street Community Residence,9,Adults,(718)960-7601,Not Available,,,,NY,,Y,1.0,36.0,Bronx,New York City,Congregate/Treatment,Residential,Treatment Program,
